data_year,victim_id,incident_id,victim_seq_num,victim_type_id,assignment_type_id,activity_type_id,outside_agency_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_status_code,age_range_low_num,age_code_range_high
2021,159119087,144392458,1,4,,,,26,23,F,10,20,R,23,
2021,159119085,144392456,1,8,,,,104,NS,X,99,50,,,
2021,159119086,144392457,1,8,,,,104,NS,X,99,50,,,
2021,160301845,145427437,1,4,,,,43,40,M,98,10,R,40,
2021,163253286,148012481,1,4,,,,39,36,M,10,50,N,36,
2021,160301842,145427434,1,4,,,,50,47,F,10,50,R,47,
2021,159119084,144392455,1,1,,,,104,NS,X,99,50,,,
2021,160301844,145427436,1,4,,,,42,39,M,10,20,R,39,
2021,160301847,145427439,1,4,,,,20,17,F,10,20,R,17,
2021,160301848,145427439,2,6,,,,104,NS,X,99,50,,,
2021,160301831,145427424,1,4,,,,25,22,M,10,50,R,22,
2021,160301832,145427424,2,4,,,,53,50,M,10,40,R,50,
2021,161568957,146532711,1,4,,,,54,51,F,10,50,R,51,
2021,160301846,145427438,1,4,,,,41,38,F,10,20,R,38,
2021,160301837,145427429,1,4,,,,35,32,F,10,50,N,32,
2021,160301839,145427431,1,1,,,,104,NS,X,99,50,,,
2021,160301835,145427427,1,4,,,,58,55,F,10,50,R,55,
2021,163253306,148012497,1,1,,,,104,NS,X,99,50,,,
2021,160301838,145427430,1,4,,,,34,31,F,98,40,R,31,
2021,160301834,145427426,1,4,,,,36,33,F,98,50,R,33,
2021,160301833,145427425,1,4,,,,31,28,M,10,20,R,28,
2021,160301836,145427428,1,8,,,,104,NS,X,99,50,,,
2021,163253304,148012496,1,4,,,,87,84,M,98,40,N,84,
2021,163253305,148012496,2,4,,,,41,38,F,98,50,N,38,
2021,161568969,146532718,1,4,,,,71,68,M,10,20,,68,
2021,163253309,148012500,1,4,,,,38,35,M,10,50,R,35,
2021,163253313,148012504,1,4,,,,50,47,M,10,20,,47,
2021,163253317,148012507,1,4,,,,36,33,F,10,20,R,33,
2021,163253311,148012502,1,4,,,,38,35,M,10,50,R,35,
2021,163253316,148012506,1,4,,,,68,65,F,10,20,,65,
2021,166542383,150900230,1,4,,,,41,38,M,10,20,R,38,
2021,166542384,150900230,2,4,,,,32,29,F,10,20,R,29,
2021,166096784,150507223,1,1,,,,104,NS,X,99,50,,,
2021,163253307,148012498,1,4,,,,37,34,F,10,40,R,34,
2021,163253312,148012503,1,4,,,,44,41,F,10,20,,41,
2021,163253310,148012501,1,1,,,,104,NS,X,99,50,,,
2021,147005494,133788901,1,4,,,,70,67,M,98,10,N,67,00
2021,161570113,146533625,1,8,,,,104,NS,X,99,50,,,
2021,161570114,146533625,2,4,,,,37,34,F,10,20,N,34,
2021,147005497,133788903,1,4,,,,32,29,F,10,20,,29,00
2021,147005498,133788904,1,4,,,,14,11,M,98,40,N,11,00
2021,147005499,133788905,1,4,,,,77,74,M,10,20,,74,00
2021,147002660,133793177,1,4,,,,66,63,F,10,20,N,63,00
2021,147005500,133788906,1,4,,,,15,12,F,10,20,N,12,00
2021,147005501,133788907,1,4,,,,55,52,M,10,20,R,52,00
2021,154835937,140638860,1,9,,,,104,NS,X,99,50,,,
2021,164377185,149001729,1,4,,,,24,21,M,10,10,R,21,
2021,148823453,135339730,1,4,,,,48,45,M,10,20,R,45,00
2021,148812220,135335852,1,4,,,,68,65,M,10,20,,65,00
2021,148823454,135339731,1,4,,,,37,34,M,98,40,N,34,00
2021,148812221,135335853,1,8,,,,104,NS,X,99,50,,,
2021,148812222,135335854,1,8,,,,104,NS,X,99,50,,,
2021,165338472,149837210,1,4,,,,63,60,F,10,20,R,60,
2021,165338473,149837210,2,4,,,,18,15,F,10,20,R,15,
2021,148823457,135339733,1,8,,,,104,NS,X,99,50,,,
2021,150074930,136481239,1,4,,,,58,55,M,10,20,R,55,
2021,148823458,135339734,1,4,,,,65,62,F,10,20,N,62,00
2021,148823459,135339735,1,4,,,,27,24,F,10,20,R,24,00
2021,148823460,135339736,1,4,,,,27,24,F,10,10,R,24,00
2021,148823461,135339737,1,4,,,,62,59,M,10,20,,59,00
2021,150074934,136481242,1,4,,,,59,56,F,10,10,,56,
2021,148823462,135339738,1,4,,,,37,34,M,10,20,N,34,00
2021,150074931,136481240,1,8,,,,104,NS,X,99,50,,,
2021,150074932,136481240,2,4,,,,67,64,F,10,20,R,64,
2021,150074935,136481243,1,4,,,,79,76,F,10,20,R,76,
2021,150074936,136481244,1,8,,,,104,NS,X,99,50,,,
2021,150074937,136481245,1,8,,,,104,NS,X,99,50,,,
2021,165338474,149837211,1,4,,,,52,49,M,10,20,N,49,
2021,165338475,149837211,2,4,,,,85,82,M,10,20,N,82,
2021,164377186,149001730,1,8,,,,104,NS,X,99,50,,,
2021,164377187,149001730,2,4,,,,61,58,F,10,20,N,58,
2021,164377188,149001730,3,4,,,,42,39,M,10,20,R,39,
2021,150074943,136481248,1,4,,,,70,67,M,10,20,N,67,
2021,150074944,136481249,1,8,,,,104,NS,X,99,50,,,
2021,150074945,136481250,1,4,,,,38,35,F,10,20,R,35,
2021,151078130,137356365,1,8,,,,104,NS,X,99,50,,,
2021,151078131,137356366,1,8,,,,104,NS,X,99,50,,,
2021,151078132,137356367,1,4,,,,66,63,F,10,20,R,63,
2021,151078133,137356368,1,4,,,,39,36,M,10,20,R,36,
2021,151078158,137356385,1,4,,,,68,65,M,10,20,,65,
2021,164377189,149001731,1,8,,,,104,NS,X,99,50,,,
2021,151078135,137356370,1,4,,,,62,59,M,10,20,R,59,
2021,151078136,137356371,1,6,,,,104,NS,X,99,50,,,
2021,151078137,137356372,1,8,,,,104,NS,X,99,50,,,
2021,151078138,137356373,1,4,,,,102,99,F,10,40,R,,
2021,151078139,137356374,1,4,,,,67,64,M,10,20,N,64,
2021,151078140,137356375,1,4,,,,46,43,F,10,20,R,43,
2021,151078141,137356376,1,4,,,,84,81,M,10,20,R,81,
2021,151078142,137356377,1,4,,,,73,70,F,10,20,N,70,
2021,157280527,142774468,1,4,,,,30,27,F,10,20,R,27,
2021,151078144,137356379,1,4,,,,70,67,M,10,20,N,67,
2021,151078145,137356380,1,4,,,,77,74,M,10,20,R,74,
2021,151078146,137356380,2,4,,,,72,69,F,10,20,R,69,
2021,151078147,137356380,3,4,,,,12,09,M,10,20,R,09,
2021,151078148,137356380,4,4,,,,10,07,F,10,20,R,07,
2021,151078149,137356380,5,4,,,,13,10,F,10,20,R,10,
2021,151078150,137356380,6,4,,,,8,05,M,10,20,R,05,
2021,151078151,137356380,7,4,,,,5,02,M,10,20,R,02,
2021,152157989,138300858,1,4,,,,57,54,M,10,20,N,54,
2021,152157990,138300859,1,9,,,,104,NS,X,99,50,,,
2021,152157991,138300860,1,4,,,,41,38,F,10,20,R,38,
2021,152157992,138300861,1,9,,,,104,NS,X,99,50,,,
2021,165338484,149837215,1,9,,,,104,NS,X,99,50,,,
2021,152157993,138300862,1,4,,,,41,38,F,10,20,R,38,
2021,152157994,138300863,1,4,,,,84,81,F,10,20,N,81,
2021,152157995,138300864,1,4,,,,18,15,F,10,20,N,15,
2021,164377190,149001732,1,4,,,,35,32,M,10,20,R,32,
2021,164377191,149001732,2,4,,,,33,30,F,10,20,R,30,
2021,152157998,138300866,1,4,,,,84,81,M,10,20,R,81,
2021,152157999,138300867,1,4,,,,57,54,F,98,40,R,54,
2021,152158000,138300867,2,4,,,,61,58,M,10,40,N,58,
2021,152158001,138300868,1,4,,,,15,12,M,10,10,N,12,
2021,153531241,139498307,1,4,,,,57,54,M,10,20,R,54,
2021,152158002,138300869,1,4,,,,19,16,F,10,10,R,16,
2021,152158003,138300870,1,4,,,,65,62,M,10,20,N,62,
2021,153531242,139498308,1,4,,,,14,11,F,10,20,N,11,
2021,153531243,139498308,2,4,,,,14,11,F,10,20,N,11,
2021,152158004,138300871,1,8,,,,104,NS,X,99,50,,,
2021,152158005,138300872,1,4,,,,47,44,M,10,20,N,44,
2021,152158006,138300873,1,6,,,,104,NS,X,99,50,,,
2021,152158007,138300874,1,8,,,,104,NS,X,99,50,,,
2021,164001474,148672301,1,4,,,,17,14,M,98,40,,14,
2021,153531244,139498309,1,4,,,,37,34,M,10,20,R,34,
2021,153531245,139498310,1,4,,,,58,55,F,10,20,R,55,
2021,152158009,138300876,1,4,,,,27,24,F,10,20,R,24,
2021,152158010,138300876,2,4,,,,44,41,M,20,20,R,41,
2021,152158011,138300876,3,5,6,6,,61,58,F,10,20,R,58,
2021,152158012,138300876,4,9,,,,104,NS,X,99,50,,,
2021,157280529,142774470,1,4,,,,32,29,F,10,20,R,29,
2021,152158013,138300877,1,8,,,,104,NS,X,99,50,,,
2021,153531247,139498312,1,4,,,,14,11,M,20,20,R,11,
2021,153531248,139498312,2,4,,,,6,03,F,20,20,R,03,
2021,153531249,139498312,3,4,,,,9,06,F,20,20,R,06,
2021,153531250,139498312,4,4,,,,39,36,F,20,20,R,36,
2021,153531251,139498312,5,4,,,,4,01,F,20,20,R,01,
2021,153531252,139498313,1,4,,,,63,60,M,10,20,R,60,
2021,153531253,139498314,1,4,,,,64,61,M,10,20,N,61,
2021,153531254,139498315,1,4,,,,27,24,F,10,10,R,24,
2021,165338485,149837216,1,4,,,,44,41,M,30,20,N,41,
2021,153531256,139498317,1,4,,,,36,33,M,10,20,R,33,
2021,153531257,139498318,1,3,,,,104,NS,X,99,50,,,
2021,153531258,139498319,1,8,,,,104,NS,X,99,50,,,
2021,153531259,139498320,1,4,,,,88,85,F,10,20,R,85,
2021,156098445,141741080,1,4,,,,79,76,F,10,20,R,76,
2021,160511743,145612016,1,8,,,,104,NS,X,99,50,,,
2021,154835939,140638862,1,8,,,,104,NS,X,99,50,,,
2021,153531260,139498321,1,4,,,,20,17,F,10,10,N,17,
2021,154835940,140638863,1,8,,,,104,NS,X,99,50,,,
2021,154835941,140638864,1,4,,,,28,25,M,10,20,R,25,
2021,155053643,140830866,1,4,,,,51,48,F,10,10,,48,
2021,154835942,140638865,1,8,,,,104,NS,X,99,50,,,
2021,158978623,144269934,1,9,,,,104,NS,X,99,50,,,
2021,156178275,141809998,1,8,,,,104,NS,X,99,50,,,
2021,154835944,140638867,1,4,,,,20,17,F,10,20,N,17,
2021,154835945,140638867,2,4,,,,23,20,F,10,20,N,20,
2021,154835946,140638868,1,9,,,,104,NS,X,99,50,,,
2021,154835947,140638868,2,4,,,,78,75,F,10,20,N,75,
2021,154835948,140638869,1,4,,,,35,32,F,10,20,R,32,
2021,154835949,140638869,2,4,,,,35,32,M,10,20,R,32,
2021,156098447,141741082,1,9,,,,104,NS,X,99,50,,,
2021,156098448,141741083,1,4,,,,67,64,M,10,20,R,64,
2021,156098449,141741084,1,4,,,,79,76,M,10,20,N,76,
2021,164377193,149001734,1,4,,,,32,29,M,10,10,R,29,
2021,158978629,144269938,1,4,,,,52,49,F,10,40,R,49,
2021,156098451,141741086,1,4,,,,37,34,F,10,20,N,34,
2021,156098452,141741087,1,4,,,,103,00,M,98,20,N,,
2021,156098453,141741087,2,9,,,,104,NS,X,99,50,,,
2021,165338671,149837378,1,1,,,,104,NS,X,99,50,,,
2021,156098455,141741089,1,8,,,,104,NS,X,99,50,,,
2021,156098456,141741090,1,4,,,,43,40,F,98,40,R,40,
2021,156098457,141741091,1,4,,,,72,69,M,10,20,R,69,
2021,156098458,141741092,1,8,,,,104,NS,X,99,50,,,
2021,157280531,142774472,1,4,,,,27,24,M,10,20,N,24,
2021,156098460,141741094,1,9,,,,104,NS,X,99,50,,,
2021,157280532,142774473,1,4,,,,55,52,M,10,20,R,52,
2021,157280533,142774474,1,4,,,,79,76,F,10,20,N,76,
2021,157280534,142774475,1,8,,,,104,NS,X,99,50,,,
2021,157280535,142774476,1,8,,,,104,NS,X,99,50,,,
2021,164377194,149001735,1,4,,,,70,67,M,10,20,R,67,
2021,157280536,142774477,1,4,,,,84,81,M,10,20,R,81,
2021,158978626,144269937,1,4,,,,46,43,F,10,10,R,43,
2021,158978627,144269937,2,4,,,,10,07,F,10,10,R,07,
2021,158978628,144269937,3,4,,,,12,09,M,10,10,R,09,
2021,164377196,149001737,1,1,,,,104,NS,X,99,50,,,
2021,157280540,142774479,1,4,,,,45,42,F,98,20,R,42,
2021,157280541,142774480,1,8,,,,104,NS,X,99,50,,,
2021,157280542,142774481,1,4,,,,81,78,M,10,20,N,78,
2021,157280543,142774482,1,8,,,,104,NS,X,99,50,,,
2021,165338507,149837235,1,4,,,,53,50,M,10,20,N,50,
2021,158978632,144269941,1,8,,,,104,NS,X,99,50,,,
2021,160302093,145427658,1,4,,,,39,36,M,10,20,N,36,
2021,158978633,144269942,1,4,,,,65,62,F,10,20,N,62,
2021,158978634,144269943,1,4,,,,53,50,M,10,20,R,50,
2021,158978635,144269944,1,9,,,,104,NS,X,99,50,,,
2021,158978636,144269945,1,4,,,,58,55,M,10,20,R,55,
2021,158978637,144269946,1,8,,,,104,NS,X,99,50,,,
2021,158978638,144269947,1,4,,,,20,17,F,10,20,N,17,
2021,158978639,144269948,1,4,,,,52,49,M,10,20,R,49,
2021,158978640,144269949,1,4,,,,11,08,M,10,20,R,08,
2021,158978641,144269950,1,4,,,,68,65,M,10,20,N,65,
2021,160302094,145427659,1,4,,,,37,34,F,10,20,R,34,
2021,161570117,146533628,1,4,,,,62,59,F,10,20,N,59,
2021,160302096,145427661,1,8,,,,104,NS,X,99,50,,,
2021,164377200,149001741,1,9,,,,104,NS,X,99,50,,,
2021,160302097,145427662,1,4,,,,41,38,M,10,20,R,38,
2021,165338510,149837238,1,4,,,,50,47,F,10,20,R,47,
2021,165338511,149837239,1,4,,,,42,39,M,10,20,R,39,
2021,160302100,145427665,1,4,,,,13,10,F,10,20,N,10,
2021,160302101,145427666,1,8,,,,104,NS,X,99,50,,,
2021,164377201,149001742,1,2,,,,104,NS,X,99,50,,,
2021,164377202,149001742,2,9,,,,104,NS,X,99,50,,,
2021,161570118,146533629,1,8,,,,104,NS,X,99,50,,,
2021,160302103,145427668,1,4,,,,31,28,M,10,10,R,28,
2021,165338672,149837379,1,4,,,,39,36,M,10,20,,36,
2021,160302105,145427670,1,4,,,,36,33,M,10,20,N,33,
2021,160302106,145427671,1,4,,,,39,36,M,10,20,R,36,
2021,164377203,149001743,1,4,,,,57,54,M,10,20,N,54,
2021,162847930,147656729,1,5,6,7,,26,23,M,10,20,,23,
2021,160302108,145427673,1,4,,,,17,14,F,10,20,N,14,
2021,161570122,146533633,1,4,,,,44,41,M,10,20,R,41,
2021,161570123,146533634,1,4,,,,64,61,M,10,20,N,61,
2021,161570124,146533634,2,4,,,,55,52,M,10,20,N,52,
2021,161570125,146533635,1,4,,,,56,53,M,10,20,,53,
2021,164377204,149001744,1,4,,,,80,77,M,10,20,N,77,
2021,161570126,146533636,1,4,,,,38,35,F,20,20,N,35,
2021,162861682,147668792,1,4,,,,42,39,M,10,20,,39,
2021,162861683,147668792,2,4,,,,61,58,F,10,20,,58,
2021,164377197,149001738,1,4,,,,75,72,M,10,20,R,72,
2021,164377205,149001745,1,4,,,,44,41,M,98,40,,41,
2021,161570130,146533639,1,8,,,,104,NS,X,99,50,,,
2021,161570131,146533639,2,4,,,,29,26,F,10,20,R,26,
2021,147374684,134105779,2,4,,,,40,37,F,10,20,R,37,00
2021,147374683,134105779,1,4,,,,18,15,F,98,40,R,15,00
2021,147374686,134105781,1,4,,,,40,37,F,10,20,N,37,00
2021,148949219,135444144,1,4,,,,27,24,F,10,10,U,24,00
2021,161880732,146805616,1,4,,,,25,22,F,10,20,R,22,
2021,147374689,134105784,1,4,,,,22,19,M,10,20,R,19,00
2021,148949220,135444145,1,4,,,,76,73,M,10,20,R,73,00
2021,147374692,134105787,1,4,,,,66,63,F,10,20,R,63,00
2021,151236375,137496179,1,4,,,,45,42,F,98,40,R,42,
2021,151236406,137496208,1,4,,,,16,13,F,10,10,R,13,
2021,148949221,135444146,1,4,,,,51,48,M,10,20,N,48,00
2021,148944874,135448844,1,4,,,,23,20,F,10,10,N,20,00
2021,148949222,135444147,1,8,,,,104,NS,X,99,50,,,
2021,148949223,135444148,1,4,,,,27,24,F,10,10,N,24,00
2021,150505480,136859944,1,8,,,,104,NS,X,99,50,,,
2021,150505481,136859944,2,4,,,,63,60,F,10,20,R,60,
2021,150505482,136859944,3,4,,,,65,62,M,10,20,R,62,
2021,150505483,136859944,4,4,,,,15,12,F,98,40,R,12,
2021,150505484,136859945,1,4,,,,8,05,F,10,10,U,05,
2021,151236408,137496210,1,4,,,,15,12,F,10,10,N,12,
2021,150505486,136859947,1,4,,,,78,75,M,10,40,N,75,
2021,164092482,148752184,1,4,,,,25,22,F,10,20,N,22,
2021,164092484,148752186,1,4,,,,32,29,F,10,20,R,29,
2021,150505489,136859950,1,1,,,,104,NS,X,99,50,,,
2021,150505490,136859951,1,1,,,,104,NS,X,99,50,,,
2021,151237102,137496856,1,4,,,,32,29,M,30,20,N,29,
2021,161880733,146805617,1,4,,,,34,31,F,10,20,U,31,
2021,151237104,137496858,1,4,,,,68,65,M,10,20,R,65,
2021,150505494,136859955,1,4,,,,64,61,F,10,20,N,61,
2021,150505495,136859956,1,1,,,,104,NS,X,99,50,,,
2021,153788589,139718436,1,1,,,,104,NS,X,99,50,,,
2021,150505498,136859958,1,4,,,,21,18,F,10,20,R,18,
2021,150505499,136859959,1,1,,,,104,NS,X,99,50,,,
2021,150505500,136859960,1,4,,,,29,26,F,10,20,U,26,27
2021,151236413,137496215,1,4,,,,16,13,M,10,10,N,13,
2021,151240483,137500002,1,9,,,,104,NS,X,99,50,,,
2021,151240484,137500003,1,4,,,,72,69,M,10,20,N,69,
2021,152192789,138331272,1,4,,,,50,47,M,10,20,U,47,
2021,161880734,146805618,1,8,,,,104,NS,X,99,50,,,
2021,161880735,146805618,2,9,,,,104,NS,X,99,50,,,
2021,151241179,137500665,1,4,,,,43,40,F,10,10,R,40,
2021,151240489,137500007,1,4,,,,25,22,M,10,10,N,22,
2021,151241180,137500666,1,4,,,,19,16,F,10,20,R,16,
2021,155254355,141004505,1,4,,,,8,05,F,10,20,R,05,
2021,155254356,141004505,2,4,,,,35,32,F,10,20,R,32,
2021,161880746,146805627,1,4,,,,35,32,F,10,20,R,32,
2021,152192804,138331283,1,4,,,,34,31,M,10,10,R,31,
2021,152192805,138331284,1,4,,,,7,04,F,10,20,R,04,
2021,152192806,138331284,2,4,,,,58,55,M,10,20,R,55,
2021,152192807,138331284,3,5,3,4,11811,26,23,M,10,20,R,23,
2021,152192808,138331285,1,1,,,,104,NS,X,99,50,,,
2021,152192809,138331286,1,4,,,,67,64,F,10,20,,64,
2021,153788590,139718437,1,4,,,,33,30,M,10,20,N,30,
2021,152192811,138331288,1,4,,,,49,46,M,10,10,,46,
2021,152192812,138331289,1,4,,,,27,24,F,10,10,N,24,
2021,152192813,138331290,1,4,,,,33,30,F,98,40,U,30,
2021,152192814,138331291,1,1,,,,104,NS,X,99,50,,,
2021,164092485,148752187,1,4,,,,31,28,F,10,10,R,28,
2021,152192816,138331293,1,4,,,,43,40,M,10,10,N,40,
2021,153788591,139718438,1,9,,,,104,NS,X,99,50,,,
2021,152192818,138331295,1,4,,,,42,39,F,10,10,N,39,
2021,152192819,138331296,1,4,,,,46,43,F,10,20,R,43,
2021,164092489,148752190,1,4,,,,69,66,M,10,20,N,66,
2021,152192820,138331297,1,9,,,,104,NS,X,99,50,,,
2021,152192821,138331297,2,9,,,,104,NS,X,99,50,,,
2021,153788593,139718440,1,4,,,,52,49,M,10,20,R,49,
2021,155259814,141009380,1,4,,,,29,26,F,10,10,R,26,
2021,153788594,139718441,1,4,,,,78,75,M,10,40,R,75,
2021,153788595,139718442,1,4,,,,47,44,F,10,20,N,44,
2021,156273945,141894339,1,4,,,,26,23,F,10,20,N,23,
2021,156273946,141894339,2,4,,,,24,21,M,40,20,N,21,
2021,156273947,141894339,3,4,,,,28,25,M,10,20,N,25,
2021,156273948,141894339,4,4,,,,26,23,F,10,20,N,23,
2021,153788600,139718444,1,4,,,,27,24,M,10,10,R,24,
2021,161880736,146805619,1,3,,,,104,NS,X,99,50,,,
2021,155259816,141009382,1,1,,,,104,NS,X,99,50,,,
2021,155259817,141009383,1,8,,,,104,NS,X,99,50,,,
2021,155259819,141009385,1,4,,,,28,25,F,10,20,R,25,
2021,156273949,141894340,1,4,,,,81,78,M,98,40,R,78,
2021,156273950,141894340,2,4,,,,72,69,F,10,20,R,69,
2021,164092490,148752191,1,4,,,,37,34,M,10,20,N,34,
2021,155260155,141009696,1,4,,,,43,40,M,10,10,R,40,
2021,155260156,141009697,1,4,,,,26,23,F,10,20,R,23,
2021,155260157,141009698,1,4,,,,63,60,F,10,20,,60,
2021,155260158,141009699,1,4,,,,66,63,F,10,20,N,63,
2021,155260159,141009700,1,4,,,,59,56,F,10,20,R,56,
2021,155260160,141009701,1,4,,,,28,25,F,10,20,R,25,
2021,155260161,141009702,1,4,,,,17,14,M,10,10,R,14,
2021,155260162,141009703,1,4,,,,69,66,F,10,20,R,66,
2021,155260163,141009704,1,8,,,,104,NS,X,99,50,,,
2021,156273952,141894342,1,4,,,,86,83,M,10,20,R,83,
2021,155260164,141009705,1,4,,,,56,53,M,98,10,R,53,
2021,155260165,141009706,1,4,,,,45,42,F,98,40,R,42,
2021,161880737,146805620,1,6,,,,104,NS,X,99,50,,,
2021,156273954,141894344,1,4,,,,73,70,M,10,20,R,70,
2021,157281541,142775372,1,6,,,,104,NS,X,99,50,,,
2021,157281542,142775373,1,4,,,,56,53,M,10,20,R,53,
2021,164092491,148752192,1,4,,,,32,29,M,10,10,R,29,
2021,156273958,141894348,1,4,,,,34,31,F,10,20,R,31,
2021,156273959,141894349,1,1,,,,104,NS,X,99,50,,,
2021,156273960,141894350,1,4,,,,38,35,F,30,40,R,35,
2021,156273961,141894351,1,9,,,,104,NS,X,99,50,,,
2021,157281545,142775375,1,4,,,,30,27,M,10,20,R,27,
2021,157281546,142775376,1,4,,,,22,19,F,10,20,R,19,
2021,156273963,141894353,1,9,,,,104,NS,X,99,50,,,
2021,156273964,141894354,1,4,,,,45,42,F,10,20,N,42,
2021,156273965,141894355,1,4,,,,50,47,F,20,20,R,47,
2021,164092493,148752194,1,4,,,,20,17,M,10,10,U,17,
2021,156273967,141894357,1,4,,,,51,48,M,10,10,R,48,
2021,156273968,141894358,1,4,,,,39,36,F,10,20,R,36,
2021,161880738,146805621,1,4,,,,18,15,F,98,40,R,13,17
2021,161880739,146805621,2,4,,,,15,12,F,98,40,R,07,17
2021,164092494,148752195,1,1,,,,104,NS,X,99,50,,,
2021,157281549,142775379,1,8,,,,104,NS,X,99,50,,,
2021,159199590,144464444,1,4,,,,32,29,M,10,10,R,29,
2021,159199591,144464444,2,4,,,,26,23,F,98,10,R,23,
2021,159199592,144464445,1,4,,,,26,23,F,10,20,R,23,
2021,157281553,142775382,1,4,,,,26,23,F,10,20,R,23,
2021,159199593,144464446,1,4,,,,23,20,F,10,20,R,20,
2021,160338854,145459773,1,4,,,,22,19,M,20,20,R,19,
2021,159199993,144464802,1,4,,,,32,29,F,10,20,R,29,
2021,161880740,146805622,1,4,,,,17,14,F,98,40,N,14,
2021,157281556,142775385,1,9,,,,104,NS,X,99,50,,,
2021,163964104,148637786,1,4,,,,17,14,F,10,40,,14,
2021,163964105,148637787,1,4,,,,16,13,M,10,10,,13,
2021,159199994,144464803,1,4,,,,16,13,F,10,20,R,13,
2021,161880741,146805623,1,1,,,,104,NS,X,99,50,,,
2021,157281560,142775389,1,1,,,,104,NS,X,99,50,,,
2021,159199995,144464804,1,4,,,,46,43,M,10,20,R,43,
2021,161880747,146805628,1,3,,,,104,NS,X,99,50,,,
2021,159199996,144464805,1,4,,,,27,24,M,10,10,R,24,
2021,159199997,144464806,1,4,,,,30,27,F,10,20,N,27,
2021,161880748,146805629,1,6,,,,104,NS,X,99,50,,,
2021,159199998,144464807,1,4,,,,62,59,M,98,20,R,59,
2021,164092499,148752200,1,4,,,,72,69,M,10,20,R,69,
2021,159199999,144464808,1,4,,,,18,15,F,10,20,N,15,
2021,159200000,144464809,1,4,,,,44,41,M,10,20,N,41,
2021,159200001,144464810,1,4,,,,20,17,F,10,20,N,17,
2021,159200242,144465029,1,1,,,,104,NS,X,99,50,,,
2021,159200243,144465030,1,4,,,,18,15,F,10,10,R,15,
2021,159200244,144465031,1,4,,,,18,15,F,10,10,R,15,
2021,164092496,148752197,1,4,,,,48,45,F,10,40,R,45,
2021,159200246,144465033,1,4,,,,68,65,M,10,20,R,65,
2021,160338855,145459774,1,4,,,,17,14,F,10,20,R,14,
2021,159200247,144465034,1,4,,,,60,57,F,98,40,N,57,
2021,160338856,145459775,1,4,,,,43,40,F,10,20,N,40,
2021,160338857,145459775,2,4,,,,32,29,F,10,20,R,29,
2021,160338859,145459777,1,4,,,,32,29,F,10,20,R,29,
2021,161880742,146805624,1,4,,,,22,19,F,10,10,R,19,
2021,160338861,145459779,1,8,,,,104,NS,X,99,50,,,
2021,161880743,146805625,1,1,,,,104,NS,X,99,50,,,
2021,160338863,145459781,1,4,,,,52,49,M,98,10,R,49,
2021,164092498,148752199,1,4,,,,38,35,F,10,20,N,35,
2021,161880749,146805630,1,4,,,,44,41,M,30,20,N,41,
2021,161880744,146805626,1,5,2,9,,40,37,M,10,20,N,37,
2021,161880745,146805626,2,5,2,9,,29,26,F,10,20,N,26,27
2021,160338867,145459784,1,4,,,,55,52,M,10,20,R,52,
2021,160338868,145459785,1,4,,,,40,37,F,10,10,R,37,
2021,161880750,146805631,1,4,,,,50,47,M,10,20,R,47,
2021,161880751,146805632,1,4,,,,35,32,F,30,20,R,32,
2021,161880752,146805633,1,4,,,,60,57,F,98,40,U,57,
2021,161880753,146805634,1,8,,,,104,NS,X,99,50,,,
2021,161880754,146805635,1,4,,,,33,30,F,10,10,R,30,
2021,161880755,146805636,1,4,,,,38,35,F,40,20,R,35,
2021,161880756,146805637,1,1,,,,104,NS,X,99,50,,,
2021,161880757,146805638,1,4,,,,36,33,F,10,20,R,33,
2021,147743902,134395818,1,8,,,,104,NS,X,99,50,,,
2021,147740899,134398605,1,8,,,,104,NS,X,99,50,,,
2021,147743942,134395852,1,4,,,,39,36,M,10,20,,36,00
2021,147740900,134398606,1,8,,,,104,NS,X,99,50,,,
2021,147743943,134395853,1,4,,,,64,61,M,10,20,,61,00
2021,147740904,134398610,1,8,,,,104,NS,X,99,50,,,
2021,147740905,134398611,1,8,,,,104,NS,X,99,50,,,
2021,147740906,134398612,1,8,,,,104,NS,X,99,50,,,
2021,147740907,134398613,1,1,,,,104,NS,X,99,50,,,
2021,156606250,142188440,1,4,,,,9,06,F,30,20,,06,
2021,147740909,134398615,1,4,,,,19,16,M,10,20,R,16,00
2021,147740910,134398615,2,1,,,,104,NS,X,99,50,,,
2021,147743945,134395854,2,4,,,,50,47,F,10,20,,47,00
2021,147743944,134395854,1,4,,,,51,48,M,10,20,,48,00
2021,147740916,134398620,1,8,,,,104,NS,X,99,50,,,
2021,147740984,134398684,1,4,,,,63,60,M,10,20,,60,00
2021,147740919,134398623,2,1,,,,104,NS,X,99,50,,,
2021,147740920,134398624,1,4,,,,18,15,M,10,20,R,15,00
2021,147740921,134398624,2,8,,,,104,NS,X,99,50,,,
2021,147740924,134398627,1,4,,,,43,40,F,10,20,R,40,00
2021,149559526,136031597,1,4,,,,78,75,M,10,20,R,75,00
2021,149559528,136031597,3,4,,,,38,35,M,10,20,R,35,00
2021,149559527,136031597,2,4,,,,68,65,F,30,20,N,65,00
2021,147740931,134398632,1,4,,,,35,32,M,10,20,,32,00
2021,147740933,134398634,1,8,,,,104,NS,X,99,50,,,
2021,151403843,137643714,1,4,,,,34,31,M,10,20,N,31,
